asa.county,asa.states,score_combine,score_infection,score_death,asa_under5yr,asa_15yrto44yr,asa_65andOver,asa_75andOver,asa_bachelor,asa_disabilityrate,asa_employment,asa_highrisk,asa_lessHighSchool,asa_nocomputer,asa_noinsurance,asa_nointernet,asa_poverty,asa_black,asa_white,asa_under5yr_asa_bachelor,asa_under5yr_asa_disabilityrate,asa_under5yr_asa_employment,asa_under5yr_asa_highrisk,asa_under5yr_asa_lessHighSchool,asa_under5yr_asa_nocomputer,asa_under5yr_asa_noinsurance,asa_under5yr_asa_nointernet,asa_under5yr_asa_poverty,asa_under5yr_asa_black,asa_under5yr_asa_white,asa_15yrto44yr_asa_bachelor,asa_15yrto44yr_asa_disabilityrate,asa_15yrto44yr_asa_employment,asa_15yrto44yr_asa_highrisk,asa_15yrto44yr_asa_lessHighSchool,asa_15yrto44yr_asa_nocomputer,asa_15yrto44yr_asa_noinsurance,asa_15yrto44yr_asa_nointernet,asa_15yrto44yr_asa_poverty,asa_15yrto44yr_asa_black,asa_15yrto44yr_asa_white,asa_65andOver_asa_bachelor,asa_65andOver_asa_disabilityrate,asa_65andOver_asa_employment,asa_65andOver_asa_highrisk,asa_65andOver_asa_lessHighSchool,asa_65andOver_asa_nocomputer,asa_65andOver_asa_noinsurance,asa_65andOver_asa_nointernet,asa_65andOver_asa_poverty,asa_65andOver_asa_black,asa_65andOver_asa_white,asa_75andOver_asa_bachelor,asa_75andOver_asa_disabilityrate,asa_75andOver_asa_employment,asa_75andOver_asa_highrisk,asa_75andOver_asa_lessHighSchool,asa_75andOver_asa_nocomputer,asa_75andOver_asa_noinsurance,asa_75andOver_asa_nointernet,asa_75andOver_asa_poverty,asa_75andOver_asa_black,asa_75andOver_asa_white,asa_bachelor_asa_disabilityrate,asa_bachelor_asa_employment,asa_bachelor_asa_highrisk,asa_bachelor_asa_nocomputer,asa_bachelor_asa_nointernet,asa_bachelor_asa_poverty,asa_bachelor_asa_black,asa_bachelor_asa_white,asa_disabilityrate_asa_employment,asa_disabilityrate_asa_highrisk,asa_disabilityrate_asa_lessHighSchool,asa_disabilityrate_asa_nocomputer,asa_disabilityrate_asa_nointernet,asa_disabilityrate_asa_poverty,asa_disabilityrate_asa_black,asa_disabilityrate_asa_white,asa_employment_asa_highrisk,asa_employment_asa_lessHighSchool,asa_employment_asa_nocomputer,asa_employment_asa_nointernet,asa_employment_asa_poverty,asa_employment_asa_black,asa_employment_asa_white,asa_highrisk_asa_lessHighSchool,asa_highrisk_asa_nocomputer,asa_highrisk_asa_nointernet,asa_highrisk_asa_poverty,asa_highrisk_asa_black,asa_highrisk_asa_white,asa_lessHighSchool_asa_nocomputer,asa_lessHighSchool_asa_nointernet,asa_lessHighSchool_asa_poverty,asa_lessHighSchool_asa_black,asa_lessHighSchool_asa_white,asa_nocomputer_asa_poverty,asa_nocomputer_asa_black,asa_nocomputer_asa_white,asa_noinsurance_asa_poverty,asa_nointernet_asa_poverty,asa_nointernet_asa_black,asa_nointernet_asa_white,asa_poverty_asa_black,asa_poverty_asa_white
Baldwin County ,AL,-1.197350351,-0.379310213,-0.021267793,0.04755548,0.352007311,0.213623373,0.084082174,0.237495184,0.144,0.430095774,0.068963509,0.078276607,0.022595124,0.081,0.048321492,0.101,0.07914565,0.848101096,0.011294197,0.006847989,0.020453411,0.003279593,0.003722482,0.001074522,0.003851994,0.002297952,0.004803103,0.003763809,0.040331855,0.083600041,0.050689053,0.151396857,0.024275659,0.027553938,0.007953649,0.028512592,0.017009518,0.035552738,0.027859847,0.298537786,0.050734522,0.030761766,0.09187851,0.014732217,0.016721713,0.004826847,0.017303493,0.0103226,0.021575961,0.016907361,0.181174217,0.019969111,0.012107833,0.036163388,0.005798602,0.006581667,0.001899847,0.006810656,0.004062976,0.0084923,0.006654738,0.071310184,0.034199306,0.102145675,0.016378501,0.005366233,0.011476122,0.023987014,0.018796711,0.201419926,0.061933791,0.009930745,0.011271831,0.003253698,0.006958295,0.014544,0.011396974,0.122126558,0.029660914,0.033666438,0.009718067,0.02078287,0.043439673,0.03404021,0.364764697,0.005398229,0.001558239,0.00333242,0.006965314,0.005458162,0.058488028,0.00176867,0.003782442,0.007905937,0.006195253,0.066386476,0.002282108,0.001788306,0.019162949,0.008181,0.004880471,0.003824436,0.04098151,0.007993711,0.085658211
Barrow County ,GA,0.181638443,0.228640017,-0.001221969,0.06415185,0.41516098,0.124675637,0.043644882,0.161496877,0.183,0.475360404,0.064836617,0.115413263,0.022681403,0.138,0.030862566,0.1,0.121239789,0.773810668,0.010360323,0.011739789,0.030495249,0.004159389,0.007403974,0.001455054,0.008852955,0.001979891,0.006415185,0.007777757,0.049641386,0.067047202,0.075974459,0.197351091,0.026917633,0.047915083,0.009416433,0.057292215,0.012812933,0.041516098,0.05033403,0.321255995,0.020134726,0.022815642,0.059265861,0.008083547,0.014389222,0.002827818,0.017205238,0.00384781,0.012467564,0.015115648,0.096475338,0.007048512,0.007987013,0.020747049,0.002829786,0.005037198,0.000989927,0.006022994,0.001346993,0.004364488,0.005291496,0.033772875,0.029553928,0.076769221,0.010470911,0.003662976,0.004984208,0.016149688,0.019579847,0.124968006,0.086990954,0.011865101,0.021120627,0.004150697,0.00564785,0.0183,0.022186881,0.141607352,0.03082076,0.054862895,0.010781841,0.014670842,0.04753604,0.057632595,0.367838952,0.007483006,0.001470585,0.002001024,0.006483662,0.007860778,0.050171266,0.002617735,0.003561949,0.011541326,0.01399268,0.089308014,0.00226814,0.002749889,0.017551112,0.0138,0.003086257,0.003741771,0.023881783,0.012123979,0.077381067
Bartow County ,GA,1.278495624,0.401499794,0.022800551,0.063505912,0.385574263,0.150466873,0.059589003,0.123401214,0.134,0.452143162,0.07870018,0.120858007,0.02910765,0.158,0.073223932,0.151,0.103649594,0.83047764,0.007836707,0.008509792,0.028713764,0.004997927,0.007675198,0.001848508,0.010033934,0.004650153,0.009589393,0.006582362,0.05274024,0.047580332,0.051666951,0.174334766,0.030344764,0.046599737,0.011223161,0.060920734,0.028233264,0.058221714,0.039964616,0.320210804,0.018567795,0.020162561,0.068032568,0.01184177,0.018185126,0.004379737,0.023773766,0.011017776,0.022720498,0.01559583,0.124959374,0.007353355,0.007984926,0.02694276,0.004689665,0.007201808,0.001734496,0.009415062,0.004363341,0.008997939,0.006176376,0.049487335,0.016535763,0.055795015,0.009711698,0.003591919,0.009035922,0.018633583,0.012790486,0.102481949,0.060587184,0.010545824,0.016194973,0.003900425,0.009812007,0.020234,0.013889046,0.111284004,0.035583748,0.054645121,0.013160825,0.0331077,0.068273617,0.046864455,0.375494786,0.009511547,0.002290777,0.005762737,0.011883727,0.008157242,0.06535874,0.003517893,0.008849698,0.018249559,0.012526883,0.100369872,0.004395255,0.003016996,0.024173252,0.023858,0.011056814,0.007589631,0.060810838,0.015651089,0.125402124
Bastrop County ,TX,-1.539193986,-0.493399264,-0.027189064,0.065428356,0.392953349,0.156036203,0.045737858,0.112282046,0.141,0.443999865,0.080914757,0.121231248,0.02734353,0.224,0.071976827,0.197,0,0.631865469,0.00734643,0.009225398,0.029050181,0.00529412,0.007931961,0.001789042,0.014655952,0.004709325,0.012889386,0,0.041341919,0.044121606,0.055406422,0.174471234,0.031795725,0.047638225,0.010744732,0.08802155,0.028283535,0.07741181,0,0.248293652,0.017520064,0.022001105,0.069280053,0.012625631,0.018916464,0.004266581,0.034952109,0.011230991,0.030739132,0,0.098593889,0.00513554,0.006449038,0.020307603,0.003700868,0.005544858,0.001250634,0.01024528,0.003292066,0.009010358,0,0.028900173,0.015831768,0.049853213,0.009085274,0.003070187,0.008081705,0.022119563,0,0.070947148,0.062603981,0.011408981,0.017093606,0.003855438,0.010148733,0.027777,0,0.089093031,0.035926141,0.053826658,0.012140524,0.031957701,0.087467973,0,0.280548183,0.009809397,0.002212495,0.005823987,0.015940207,0,0.051127241,0.00331489,0.008725841,0.023882556,0,0.076601839,0.005386675,0,0.017277432,0.044128,0.014179435,0,0.045479672,0,0.124477497
Bay County ,FL,1.371852204,0.864706158,0.013185022,0.054360207,0.36392204,0.18479723,0.075796342,0.201373744,0.188,0.476729344,0.080226668,0.072894308,0.013628688,0.126,0.044246015,0.103,0.094536504,0.794070004,0.010946718,0.010219719,0.025915106,0.004361138,0.00396255,0.000740858,0.006849386,0.002405223,0.005599101,0.005139024,0.04316581,0.073284344,0.068417344,0.173492315,0.029196253,0.026527845,0.00495978,0.045854177,0.0161021,0.03748397,0.034403917,0.288979576,0.03721331,0.034741879,0.088098262,0.014825666,0.013470666,0.002518544,0.023284451,0.008176541,0.019034115,0.017470084,0.146741937,0.015263393,0.014249712,0.03613434,0.006080888,0.005525122,0.001033005,0.009550339,0.003353686,0.007807023,0.007165521,0.060187602,0.037858264,0.096000773,0.016155545,0.00274446,0.008909986,0.020741496,0.01903717,0.15990485,0.089625117,0.015082614,0.01370413,0.002562193,0.008318251,0.019364,0.017772863,0.149285161,0.038246407,0.034750856,0.006497195,0.021093374,0.049103122,0.045068326,0.378556472,0.005848067,0.001093384,0.00354971,0.008263347,0.007584349,0.063705591,0.000993454,0.003225283,0.007508114,0.006891173,0.057883183,0.001403755,0.001288409,0.010822132,0.012978,0.00455734,0.004182864,0.035134433,0.00973726,0.08178921
Beaufort County ,SC,-1.306807766,-0.364238883,-0.02450535,0.049952634,0.325267278,0.279853426,0.114765618,0.299044357,0.132,0.427686574,0.086554377,0.068191045,0.016343782,0.1,0.082634992,0.103,0.164556896,0.712391085,0.014938053,0.006593748,0.021364071,0.004323619,0.003406322,0.000816415,0.004995263,0.004127836,0.005145121,0.00822005,0.035585811,0.097269344,0.042935281,0.139112448,0.028153307,0.022180316,0.005316097,0.032526728,0.026878459,0.03350253,0.053524974,0.231717509,0.083688588,0.036940652,0.119689553,0.024222539,0.019083498,0.004573863,0.027985343,0.023125686,0.028824903,0.046051811,0.199365086,0.03432001,0.015149062,0.049083714,0.009933467,0.007825987,0.001875704,0.011476562,0.009483656,0.011820859,0.018885474,0.081758003,0.039473855,0.127897257,0.025883598,0.004887516,0.024711528,0.030801569,0.049209811,0.213036534,0.056454628,0.011425178,0.009001218,0.002157379,0.010907819,0.013596,0.02172151,0.094035623,0.037018145,0.029164394,0.006990016,0.035341877,0.044051717,0.070378775,0.304680102,0.005902233,0.001414626,0.00715242,0.008915101,0.01424312,0.061660567,0.0011145,0.005634966,0.007023678,0.011221307,0.048578693,0.00168341,0.002689482,0.011643165,0.0103,0.008511404,0.013598158,0.058868432,0.01694936,0.073376282
Bedford County ,VA,-1.444235481,-0.61166218,-0.021645633,0.044001671,0.32365786,0.217919668,0.090699647,0.234211426,0.143,0.451801967,0.056546451,0.079914427,0.046330873,0.052,0.089876831,0.084,0.046710635,0.892464271,0.010305694,0.006292239,0.019880042,0.002488138,0.003516368,0.002038636,0.002288087,0.003954731,0.00369614,0.002055346,0.039269919,0.075804369,0.046283074,0.146229258,0.018301703,0.025864932,0.014995351,0.016830209,0.029089343,0.02718726,0.015118264,0.288853076,0.051039276,0.031162513,0.098456535,0.012322584,0.017414925,0.010096408,0.011331823,0.019585929,0.018305252,0.010179166,0.194485518,0.021242894,0.01297005,0.040978279,0.005128743,0.00724821,0.004202194,0.004716382,0.008151797,0.00761877,0.004236638,0.080946194,0.033492234,0.105817183,0.013243825,0.01085122,0.021050181,0.01967376,0.010940164,0.20902533,0.064607681,0.008086142,0.011427763,0.006625315,0.012852387,0.012012,0.006679621,0.127622391,0.025547798,0.036105495,0.02093238,0.040606529,0.037951365,0.021103957,0.403217113,0.004518877,0.002619846,0.005082216,0.004749902,0.002641321,0.050465687,0.003702505,0.007182455,0.006712812,0.003732854,0.071320771,0.003891793,0.002164144,0.041348649,0.004368,0.007549654,0.004198204,0.08021186,0.003923693,0.074966999
Bell County ,TX,-2.600749957,-1.388633649,-0.031513171,0.08238915,0.452342639,0.111180302,0.044067077,0.16311404,0.153,0.400959981,0.082876856,0.071549415,0.02237383,0.15,0.041950932,0.144,0.236933904,0.575340843,0.013438827,0.01260554,0.033034752,0.006828154,0.005894895,0.001843361,0.012358373,0.003456302,0.011864038,0.019520783,0.047401843,0.073783435,0.069208424,0.181371296,0.037488736,0.032364851,0.010120637,0.067851396,0.018976195,0.06513734,0.107175307,0.260251195,0.018135068,0.017010586,0.044578852,0.009214274,0.007954886,0.002487529,0.016677045,0.004664117,0.016009963,0.026342383,0.063966569,0.007187959,0.006742263,0.017669134,0.003652141,0.003152974,0.000985949,0.006610062,0.001848655,0.006345659,0.010440985,0.025353589,0.024956448,0.065402202,0.013518379,0.003649486,0.006842786,0.023488422,0.038647246,0.093846169,0.061346877,0.012680159,0.01094706,0.003423196,0.006418493,0.022032,0.036250887,0.088027149,0.033230303,0.028688452,0.00897101,0.016820645,0.057738237,0.095001014,0.230688653,0.005929791,0.001854273,0.003476761,0.011934267,0.019636337,0.04768244,0.001600834,0.003001565,0.010303116,0.016952482,0.041165301,0.003221832,0.005301119,0.012872578,0.0216,0.006040934,0.009939598,0.024136085,0.034118482,0.082849081
Benton County ,AR,-0.309074787,0.081590877,-0.01015671,0.065472288,0.417957233,0.136794666,0.056616549,0.243625981,0.115,0.485267302,0.064741475,0.077763568,0.01744638,0.099,0.040191158,0.091,0,0.867514983,0.01595075,0.007529313,0.031771561,0.004238772,0.005091359,0.001142254,0.006481757,0.002631407,0.005957978,0,0.056798191,0.101825241,0.048065082,0.202820979,0.027059168,0.032501846,0.007291841,0.041377766,0.016798185,0.038034108,0,0.362584162,0.033326735,0.015731387,0.066381978,0.008856288,0.010637641,0.002386572,0.013542672,0.005497936,0.012448315,0,0.118671422,0.013793262,0.006510903,0.02747416,0.003665439,0.004402705,0.000987754,0.005605038,0.002275485,0.005152106,0,0.049115705,0.028016988,0.118223722,0.015772705,0.004250391,0.00979161,0.022169964,0,0.211349189,0.05580574,0.00744527,0.00894281,0.002006334,0.004621983,0.010465,0,0.099764223,0.031416921,0.037736117,0.008466158,0.019503455,0.044159324,0,0.420976655,0.005034528,0.001129504,0.002602035,0.005891474,0,0.0561642,0.001356693,0.003125408,0.007076485,0,0.06746106,0.001587621,0,0.015134996,0.009009,0.003657395,0,0.034866432,0,0.078943863
Berkeley County ,SC,-2.11016916,-0.957224523,-0.029974798,0.061257443,0.414506794,0.139539374,0.050595199,0.194421409,0.136,0.46913434,0.083117236,0.077593053,0.021214794,0.109,0.060594892,0.107,0.237447731,0.623166467,0.011909758,0.008331012,0.02873797,0.005091549,0.004753152,0.001299564,0.006677061,0.003711888,0.006554546,0.014545441,0.038173584,0.080588995,0.056372924,0.194459371,0.034452659,0.032162848,0.008793676,0.045181241,0.025116994,0.044352227,0.098423698,0.258306734,0.027129442,0.018977355,0.065462712,0.011598127,0.010827286,0.002960299,0.015209792,0.008455373,0.014930713,0.033133308,0.086956259,0.00983679,0.006880947,0.023735945,0.004205333,0.003925836,0.001073367,0.005514877,0.003065811,0.005413686,0.012013715,0.031529231,0.026441312,0.091209759,0.01615977,0.00412461,0.011780944,0.020803091,0.046164922,0.121156903,0.06380227,0.011303944,0.010552655,0.002885212,0.008240905,0.014552,0.032292891,0.08475064,0.03899315,0.036401566,0.009952588,0.028427145,0.050197374,0.111394885,0.292348789,0.00644932,0.001763315,0.00503648,0.008893544,0.019735999,0.051795874,0.001646121,0.004701743,0.008302457,0.018424294,0.048353389,0.002269983,0.005037405,0.013220348,0.011663,0.006483653,0.01438812,0.037760705,0.025406907,0.066678812
Bexar County ,TX,0.265387671,0.273839055,-0.000219723,0.069099211,0.441385658,0.123694195,0.049756083,0.188771054,0.142,0.478791687,0.100803372,0.114592868,0.018774637,0.169,0.04754102,0.152,0.074626888,0.763991886,0.013043931,0.009812088,0.033084128,0.006965433,0.007918277,0.001297313,0.011677767,0.003285047,0.01050308,0.005156659,0.052791237,0.083320836,0.062676763,0.211331784,0.044493163,0.050579648,0.008286856,0.074594176,0.020983924,0.06709062,0.032939238,0.337215061,0.023349884,0.017564576,0.059223752,0.012468792,0.014174473,0.002322314,0.020904319,0.005880548,0.018801518,0.009230913,0.094501361,0.009392508,0.007065364,0.023822799,0.005015581,0.005701692,0.000934152,0.008408778,0.002365455,0.007562925,0.003713142,0.038013244,0.02680549,0.090382011,0.019028759,0.003544108,0.008974368,0.0286932,0.014087396,0.144219554,0.06798842,0.014314079,0.016272187,0.002665998,0.006750825,0.021584,0.010597018,0.108486848,0.048263817,0.054866113,0.00898914,0.022762245,0.072776336,0.035730734,0.365792964,0.011551348,0.001892547,0.004792295,0.015322113,0.007522642,0.077012958,0.002151439,0.005447862,0.017418116,0.008551709,0.087548021,0.002853745,0.001401093,0.01434367,0.025688,0.007226235,0.003547838,0.036320954,0.011343287,0.116126767
Bibb County ,GA,2.125874627,0.485038463,0.042659232,0.065905366,0.393669324,0.159873073,0.067041441,0.16862868,0.168,0.427738494,0.082228273,0.099654607,0.04412408,0.129,0.066590928,0.234,0.530566274,0.386709237,0.011113535,0.011072101,0.028190262,0.005419284,0.006567773,0.002908014,0.008501792,0.004388699,0.015421856,0.034967164,0.025486214,0.066383938,0.066136446,0.168387524,0.032370749,0.039230962,0.017370297,0.050783343,0.026214806,0.092118622,0.208867666,0.152235564,0.026959185,0.026858676,0.068383867,0.013146087,0.015932088,0.007054252,0.020623626,0.010646096,0.037410299,0.084823261,0.061824394,0.01130511,0.011262962,0.028676205,0.005512702,0.006680988,0.002958142,0.008648346,0.004464352,0.015687697,0.035569928,0.025925544,0.028329618,0.072128978,0.013866045,0.007440585,0.01122914,0.039459111,0.08946869,0.065210268,0.071860067,0.01381435,0.016741974,0.007412845,0.011187276,0.039312,0.089135134,0.064967152,0.035172198,0.042626112,0.018873568,0.028483503,0.100090808,0.226943619,0.165410427,0.008194426,0.003628247,0.005475657,0.019241416,0.043627548,0.031798433,0.004397168,0.006636093,0.023319178,0.052873374,0.038537357,0.010325035,0.023410749,0.017063189,0.030186,0.015582277,0.035330901,0.025751327,0.124152508,0.090489961
Blount County ,TN,-0.638925907,-0.077469008,-0.014597021,0.051033902,0.342840827,0.210837942,0.08392943,0.172149255,0.158,0.466871544,0.110528372,0.094118177,0.03720095,0.099,0.067045864,0.102,0.028071652,0.928303078,0.008785448,0.008063357,0.023826277,0.005640694,0.004803218,0.00189851,0.005052356,0.003421612,0.005205458,0.001432606,0.047374928,0.059019793,0.054168851,0.160062626,0.037893638,0.032267554,0.012754004,0.033941242,0.022986059,0.034969764,0.009624108,0.318260195,0.036295595,0.033312395,0.098434236,0.023303574,0.019843683,0.007843372,0.020872956,0.014135812,0.02150547,0.005918569,0.195721511,0.014448389,0.01326085,0.039184263,0.009276583,0.007899285,0.003122255,0.008309014,0.005627121,0.008560802,0.002356038,0.077911948,0.027199582,0.080371588,0.019027377,0.006404116,0.011541896,0.017559224,0.004832514,0.159806683,0.073765704,0.017463483,0.014870672,0.00587775,0.010593247,0.016116,0.004435321,0.146671886,0.051602552,0.043941099,0.017368065,0.031301806,0.047620897,0.013105856,0.433398291,0.010402729,0.00411176,0.00741047,0.011273894,0.003102714,0.102603828,0.003501286,0.006310234,0.009600054,0.002642053,0.087370193,0.003794497,0.001044292,0.034533756,0.010098,0.006838678,0.001882088,0.062238882,0.002863309,0.094686914
Boone County ,KY,-1.223422972,-0.315737063,-0.023598446,0.066888255,0.391178386,0.138343028,0.051796288,0.219372516,0.143,0.5407805,0.078581535,0.064380413,0.012097529,0.058,0.036180295,0.078,0,0.90801087,0.014673445,0.00956502,0.036171864,0.005256182,0.004306293,0.000809183,0.003879519,0.002420037,0.005217284,0,0.060735263,0.085813787,0.055938509,0.211541643,0.030739398,0.025184226,0.004732292,0.022688346,0.014152949,0.030511914,0,0.355194227,0.030348658,0.019783053,0.074813212,0.010871207,0.008906581,0.001673609,0.008023896,0.005005292,0.010790756,0,0.125616973,0.011362682,0.007406869,0.028010423,0.004070232,0.003334666,0.000626607,0.003004185,0.001874005,0.00404011,0,0.047031593,0.03137027,0.118632379,0.017238629,0.002653865,0.007936962,0.017111056,0,0.199192629,0.077331612,0.01123716,0.009206399,0.001729947,0.005173782,0.011154,0,0.129845554,0.042495362,0.034815672,0.006542108,0.019565598,0.042180879,0,0.491034572,0.005059112,0.000950642,0.002843103,0.00612936,0,0.071352888,0.000778844,0.002329302,0.005021672,0,0.058458115,0.000943607,0,0.010984688,0.004524,0.002822063,0,0.032852101,0,0.070824848
Bossier Parish ,LA,0.684979594,0.222113498,0.012033811,0.067010918,0.413479325,0.145726903,0.05599068,0.153535528,0.112,0.429372083,0.095899684,0.07755886,0.024984454,0.118,0.11030471,0.188,0.220625162,0.675060415,0.010288557,0.007505223,0.028772617,0.006426326,0.00519729,0.001674231,0.007907288,0.00739162,0.012598053,0.014784295,0.045236418,0.063483766,0.046309684,0.177536479,0.039652537,0.032068985,0.010330555,0.04879056,0.045608717,0.077734113,0.091223943,0.279123525,0.022374257,0.016321413,0.062571064,0.013975164,0.011302412,0.003640907,0.017195775,0.016074364,0.027396658,0.032151022,0.098374464,0.008596559,0.006270956,0.024040835,0.005369489,0.004342573,0.001398897,0.0066069,0.006176036,0.010526248,0.012352953,0.037797092,0.017195979,0.065923869,0.014724009,0.003836001,0.016935692,0.028864679,0.033873801,0.103645757,0.048089673,0.010740765,0.008686592,0.002798259,0.012354128,0.021056,0.024710018,0.075606766,0.041176647,0.033301609,0.010727627,0.047361763,0.080721952,0.094730285,0.289852097,0.00743787,0.002396001,0.010578187,0.018029141,0.021157883,0.06473808,0.001937766,0.008555108,0.014581066,0.017111436,0.052356916,0.004697077,0.005512199,0.016866016,0.022184,0.020737285,0.024335995,0.074462343,0.04147753,0.126911358
Bowie County ,TX,-0.437152142,-1.059512039,0.016180406,0.061150732,0.371086922,0.168191324,0.071896616,0.134430801,0.113,0.397833664,0.081216151,0.10935707,0.061279425,0.156,0.080122259,0.161,0.216172449,0.662791571,0.008220542,0.006910033,0.02432782,0.004966427,0.006687265,0.003747282,0.009539514,0.004899535,0.009845268,0.013219103,0.04053019,0.049885512,0.041932822,0.14763087,0.030138251,0.040580979,0.022739993,0.05788956,0.029732322,0.059744994,0.080218769,0.245953284,0.022610094,0.01900562,0.066912171,0.013659852,0.01839291,0.010306668,0.026237847,0.013475869,0.027078803,0.03635833,0.111475792,0.00966512,0.008124318,0.028602894,0.005839166,0.007862403,0.004405783,0.011215872,0.005760519,0.011575355,0.015542068,0.047652471,0.015190681,0.053481098,0.010917952,0.008237842,0.010770899,0.021643359,0.029060235,0.089099602,0.044955204,0.009177425,0.012357349,0.006924575,0.009053815,0.018193,0.024427487,0.074895448,0.032310519,0.043505924,0.024379018,0.031875332,0.06405122,0.086000677,0.263680799,0.00888156,0.004976879,0.006507221,0.0130758,0.017556694,0.05382938,0.006701338,0.008761935,0.017606488,0.023639986,0.072480944,0.009865987,0.013246923,0.040615486,0.025116,0.012899684,0.017320225,0.053104358,0.034803764,0.106709443
Bradley County ,TN,-0.016977428,0.667753565,-0.017801959,0.057681991,0.396411063,0.171482749,0.072888724,0.163287392,0.194,0.467690315,0.069420035,0.120090648,0.034557395,0.116,0.063944131,0.156,0.063083896,0.868254556,0.009418742,0.011190306,0.026977309,0.004004286,0.006927068,0.001993339,0.006691111,0.003688425,0.008998391,0.003638805,0.050082651,0.064728929,0.076903746,0.185397615,0.02751887,0.047605261,0.013698934,0.045983683,0.025348161,0.061840126,0.025007154,0.344185711,0.028000971,0.033267653,0.080200821,0.011904338,0.020593474,0.005925997,0.019891999,0.010965315,0.026751309,0.0108178,0.148890678,0.01190181,0.014140412,0.03408935,0.005059938,0.008753254,0.002518844,0.008455092,0.004660806,0.011370641,0.004598105,0.063285967,0.031677754,0.076367932,0.011335416,0.005642787,0.01044127,0.025472833,0.010300805,0.141775022,0.090731921,0.013467487,0.023297586,0.006704135,0.012405161,0.030264,0.012238276,0.168441384,0.032467078,0.056165233,0.016162159,0.029906051,0.072959689,0.029503727,0.406074247,0.008336697,0.002398976,0.004439004,0.010829525,0.004379286,0.060274262,0.00415002,0.007679092,0.018734141,0.007575786,0.104269252,0.005390954,0.002180015,0.030004616,0.018096,0.009975284,0.004033845,0.055519783,0.009841088,0.135447711
Brazoria County ,TX,-0.784571929,-0.018457805,-0.019917796,0.06597482,0.410755509,0.119453113,0.044155997,0.204262232,0.083,0.478210568,0.058990445,0.084557959,0.00963491,0.145,0.032044225,0.074,0.136235385,0.709133125,0.013476164,0.00547591,0.031549856,0.003891884,0.005578696,0.000635661,0.009566349,0.002114112,0.004882137,0.008988105,0.04678493,0.083901837,0.034092707,0.196427625,0.02423065,0.034732647,0.003957592,0.059559549,0.013162342,0.030395908,0.055959435,0.291280338,0.024399759,0.009914608,0.057123741,0.007046592,0.010100711,0.00115092,0.017320701,0.003827782,0.00883953,0.016273741,0.084708159,0.009019403,0.003664948,0.021115864,0.002604782,0.003733741,0.000425439,0.00640262,0.001414945,0.003267544,0.006015609,0.03131248,0.016953765,0.097680358,0.01204952,0.001968048,0.006545425,0.015115405,0.027827744,0.144849115,0.039691477,0.004896207,0.007018311,0.000799698,0.002659671,0.006142,0.011307537,0.058858049,0.028209854,0.04043651,0.004607516,0.015323887,0.035387582,0.065149201,0.339114954,0.004988112,0.000568368,0.001890303,0.004365293,0.008036586,0.041832079,0.000814708,0.002709594,0.006257289,0.011519786,0.05996285,0.000712983,0.001312616,0.006832434,0.01073,0.002371273,0.004365557,0.022723621,0.010081418,0.052475851
Brazos County ,TX,-0.695144849,0.182462484,-0.022816449,0.061611354,0.553175895,0.09446318,0.037415307,0.266073618,0.083,0.492162244,0.093551357,0.07058998,0.017791467,0.127,0.06029379,0.208,0.105684282,0.774282212,0.016393156,0.005113742,0.030322782,0.005763826,0.004349144,0.001096156,0.007824642,0.003714782,0.012815162,0.006511352,0.047704575,0.147185512,0.045913599,0.27225229,0.051750356,0.039048675,0.009841811,0.070253339,0.033353071,0.115060586,0.058461997,0.428314256,0.02513416,0.007840444,0.046491211,0.008837159,0.006668154,0.001680639,0.011996824,0.005695543,0.019648341,0.009983273,0.07314116,0.009955226,0.00310547,0.018414401,0.003500253,0.002641146,0.000665673,0.004751744,0.002255911,0.007782384,0.00395421,0.028970007,0.02208411,0.130951389,0.024891548,0.00473384,0.016042587,0.055343313,0.028119799,0.206016069,0.040849466,0.007764763,0.005858968,0.001476692,0.005004385,0.017264,0.008771795,0.064265424,0.046042446,0.034741723,0.008756288,0.029674327,0.102369747,0.052013813,0.381072471,0.006603788,0.001664416,0.005640566,0.019458682,0.009886908,0.072435152,0.001255899,0.004256137,0.014682716,0.007460251,0.054656566,0.003700625,0.001880278,0.013775616,0.026416,0.012541108,0.006372106,0.046684409,0.021982331,0.1610507
